Transaction Date,Customer ID,Customer Name,Order ID,Product ID,Product Name,Product Category,Quantity,Unit Price,Total Amount,Transaction Type,Return Reason 
12/13/2023,C406,Customer 406,ORD09673,P024,Slim Vintage Shirts,Shirts,-3,109.97,-329.91,RETURN,Wrong Size
03/12/2023,C359,Customer 359,ORD09674,P028,Essential Formal Accessories,Accessories,2,155.65,311.3,PURCHASE,
09/23/2023,C415,Customer 415,ORD09675,P025,Slim Vintage Shirts,Shirts,3,90.71,272.13,PURCHASE,
08/06/2023,C479,Customer 479,ORD09676,P042,Luxury Modern Pants,Pants,3,294.81,884.43,PURCHASE,
11/24/2023,C286,Customer 286,ORD09677,P005,Slim Vintage Pants,Pants,2,225.34,450.68,PURCHASE,
11/05/2023,C036,Customer 36,ORD09678,P044,Deluxe Modern Accessories,Accessories,2,247.62,495.24,PURCHASE,
05/07/2023,C390,Customer 390,ORD09679,P029,Premium Formal Shirts,Shirts,2,32.48,64.96,PURCHASE,
06/11/2023,C064,Customer 64,ORD09680,P006,Deluxe Casual Footwear,Footwear,2,59.92,119.84,PURCHASE,
02/03/2023,C472,Customer 472,ORD09681,P023,Luxury Casual Footwear,Footwear,1,283.44,283.44,PURCHASE,
02/16/2023,C472,Customer 472,ORD09681,P023,Luxury Casual Footwear,Footwear,-1,283.44,-283.44,RETURN,Fit Issues
09/04/2023,C300,Customer 300,ORD09682,P034,Signature Modern Outerwear,Outerwear,3,289.46,868.38,PURCHASE,
09/05/2023,C300,Customer 300,ORD09682,P034,Signature Modern Outerwear,Outerwear,-3,289.46,-868.38,RETURN,Fit Issues
09/06/2023,C458,Customer 458,ORD09683,P049,Premium Athletic Accessories,Accessories,3,31.24,93.72,PURCHASE,
12/02/2023,C376,Customer 376,ORD09684,P017,Basic Athletic Jackets,Jackets,3,275.6,826.8,PURCHASE,
12/03/2023,C068,Customer 68,ORD09685,P046,Premium Athletic Outerwear,Outerwear,3,238.48,715.44,PURCHASE,
05/11/2023,C288,Customer 288,ORD09686,P049,Premium Athletic Accessories,Accessories,2,31.24,62.48,PURCHASE,
02/01/2023,C204,Customer 204,ORD09687,P012,Premium Modern Dresses,Dresses,3,54.8,164.4,PURCHASE,
02/11/2023,C204,Customer 204,ORD09687,P012,Premium Modern Dresses,Dresses,-3,54.8,-164.4,RETURN,Color Mismatch
06/24/2023,C448,Customer 448,ORD09688,P047,Signature Casual Dresses,Dresses,2,130.88,261.76,PURCHASE,
02/26/2023,C289,Customer 289,ORD09689,P033,Ultra Casual Dresses,Dresses,2,208.62,417.24,PURCHASE,
09/07/2023,C220,Customer 220,ORD09690,P039,Essential Athletic Footwear,Footwear,3,236.29,708.87,PURCHASE,
04/18/2023,C100,Customer 100,ORD09691,P013,Slim Modern Footwear,Footwear,3,296.95,890.85,PURCHASE,
04/28/2023,C100,Customer 100,ORD09691,P013,Slim Modern Footwear,Footwear,-3,296.95,-890.85,RETURN,Wrong Size
12/31/2023,C151,Customer 151,ORD09692,P029,Premium Formal Shirts,Shirts,1,32.48,32.48,PURCHASE,
01/23/2023,C384,Customer 384,ORD09693,P018,Deluxe Casual Underwear,Underwear,3,175.89,527.67,PURCHASE,
01/07/2023,C309,Customer 309,ORD09694,P011,Essential Vintage Shirts,Shirts,1,54.34,54.34,PURCHASE,
07/25/2023,C477,Customer 477,ORD09695,P030,Ultra Casual Dresses,Dresses,3,160.11,480.33,PURCHASE,
12/03/2023,C027,Customer 27,ORD09696,P001,Classic Formal Dresses,Dresses,1,146.34,146.34,PURCHASE,
12/07/2023,C027,Customer 27,ORD09696,P001,Classic Formal Dresses,Dresses,-1,146.34,-146.34,RETURN,Wrong Size
01/19/2023,C016,Customer 16,ORD09697,P020,Classic Vintage Footwear,Footwear,1,199.09,199.09,PURCHASE,
02/02/2023,C016,Customer 16,ORD09697,P020,Classic Vintage Footwear,Footwear,-1,199.09,-199.09,RETURN,Wrong Size
04/01/2023,C300,Customer 300,ORD09698,P006,Deluxe Casual Footwear,Footwear,1,59.92,59.92,PURCHASE,
04/09/2023,C300,Customer 300,ORD09698,P006,Deluxe Casual Footwear,Footwear,-1,59.92,-59.92,RETURN,Fit Issues
07/01/2023,C235,Customer 235,ORD09699,P041,Relaxed Casual Activewear,Activewear,2,254.31,508.62,PURCHASE,
07/15/2023,C235,Customer 235,ORD09699,P041,Relaxed Casual Activewear,Activewear,-2,254.31,-508.62,RETURN,Style Not as Expected
09/08/2023,C196,Customer 196,ORD09700,P044,Deluxe Modern Accessories,Accessories,3,247.62,742.86,PURCHASE,
10/11/2023,C033,Customer 33,ORD09701,P022,Signature Formal Jackets,Jackets,2,61.31,122.62,PURCHASE,
05/31/2023,C063,Customer 63,ORD09702,P043,Deluxe Formal Underwear,Underwear,1,79.21,79.21,PURCHASE,
01/10/2023,C315,Customer 315,ORD09703,P046,Premium Athletic Outerwear,Outerwear,1,238.48,238.48,PURCHASE,
01/21/2023,C315,Customer 315,ORD09703,P046,Premium Athletic Outerwear,Outerwear,-1,238.48,-238.48,RETURN,Color Mismatch
09/28/2023,C300,Customer 300,ORD09704,P037,Deluxe Vintage Shirts,Shirts,3,129.15,387.45,PURCHASE,
03/07/2023,C140,Customer 140,ORD09705,P043,Deluxe Formal Underwear,Underwear,3,79.21,237.63,PURCHASE,
09/08/2023,C466,Customer 466,ORD09706,P003,Basic Athletic Shirts,Shirts,2,194.57,389.14,PURCHASE,
07/01/2023,C291,Customer 291,ORD09707,P011,Essential Vintage Shirts,Shirts,2,54.34,108.68,PURCHASE,
07/05/2023,C291,Customer 291,ORD09707,P011,Essential Vintage Shirts,Shirts,-2,54.34,-108.68,RETURN,Color Mismatch
08/14/2023,C453,Customer 453,ORD09708,P017,Basic Athletic Jackets,Jackets,2,275.6,551.2,PURCHASE,
08/22/2023,C453,Customer 453,ORD09708,P017,Basic Athletic Jackets,Jackets,-2,275.6,-551.2,RETURN,Color Mismatch
08/25/2023,C169,Customer 169,ORD09709,P036,Basic Modern Underwear,Underwear,2,299.73,599.46,PURCHASE,
08/27/2023,C169,Customer 169,ORD09709,P036,Basic Modern Underwear,Underwear,-2,299.73,-599.46,RETURN,Better Price Found
02/16/2023,C062,Customer 62,ORD09710,P043,Deluxe Formal Underwear,Underwear,2,79.21,158.42,PURCHASE,
12/26/2023,C377,Customer 377,ORD09711,P022,Signature Formal Jackets,Jackets,3,61.31,183.93,PURCHASE,
10/21/2023,C492,Customer 492,ORD09712,P023,Luxury Casual Footwear,Footwear,2,283.44,566.88,PURCHASE,
07/21/2023,C190,Customer 190,ORD09713,P026,Classic Modern Pants,Pants,3,296.67,890.01,PURCHASE,
07/23/2023,C190,Customer 190,ORD09713,P026,Classic Modern Pants,Pants,-3,296.67,-890.01,RETURN,Wrong Size
06/13/2023,C289,Customer 289,ORD09714,P020,Classic Vintage Footwear,Footwear,3,199.09,597.27,PURCHASE,
12/12/2023,C391,Customer 391,ORD09715,P007,Classic Athletic Pants,Pants,1,232.75,232.75,PURCHASE,
06/10/2023,C438,Customer 438,ORD09716,P025,Slim Vintage Shirts,Shirts,2,90.71,181.42,PURCHASE,
03/29/2023,C319,Customer 319,ORD09717,P049,Premium Athletic Accessories,Accessories,1,31.24,31.24,PURCHASE,
04/08/2023,C319,Customer 319,ORD09717,P049,Premium Athletic Accessories,Accessories,-1,31.24,-31.24,RETURN,Defective Product
03/08/2023,C050,Customer 50,ORD09718,P020,Classic Vintage Footwear,Footwear,3,199.09,597.27,PURCHASE,
04/21/2023,C287,Customer 287,ORD09719,P010,Premium Casual Accessories,Accessories,3,139.32,417.96,PURCHASE,
10/30/2023,C300,Customer 300,ORD09720,P022,Signature Formal Jackets,Jackets,3,61.31,183.93,PURCHASE,
02/13/2023,C114,Customer 114,ORD09721,P043,Deluxe Formal Underwear,Underwear,2,79.21,158.42,PURCHASE,
04/30/2023,C086,Customer 86,ORD09722,P043,Deluxe Formal Underwear,Underwear,3,79.21,237.63,PURCHASE,
11/29/2023,C149,Customer 149,ORD09723,P039,Essential Athletic Footwear,Footwear,2,236.29,472.58,PURCHASE,
04/17/2023,C077,Customer 77,ORD09724,P043,Deluxe Formal Underwear,Underwear,1,79.21,79.21,PURCHASE,
01/22/2023,C019,Customer 19,ORD09725,P034,Signature Modern Outerwear,Outerwear,1,289.46,289.46,PURCHASE,
05/20/2023,C148,Customer 148,ORD09726,P043,Deluxe Formal Underwear,Underwear,2,79.21,158.42,PURCHASE,
05/14/2023,C128,Customer 128,ORD09727,P023,Luxury Casual Footwear,Footwear,1,283.44,283.44,PURCHASE,
08/16/2023,C422,Customer 422,ORD09728,P039,Essential Athletic Footwear,Footwear,3,236.29,708.87,PURCHASE,
09/29/2023,C142,Customer 142,ORD09729,P021,Basic Athletic Swimwear,Swimwear,3,128.01,384.03,PURCHASE,
04/30/2023,C032,Customer 32,ORD09730,P030,Ultra Casual Dresses,Dresses,1,160.11,160.11,PURCHASE,
05/04/2023,C032,Customer 32,ORD09730,P030,Ultra Casual Dresses,Dresses,-1,160.11,-160.11,RETURN,Better Price Found
01/12/2023,C470,Customer 470,ORD09731,P011,Essential Vintage Shirts,Shirts,3,54.34,163.02,PURCHASE,
10/19/2023,C354,Customer 354,ORD09732,P018,Deluxe Casual Underwear,Underwear,3,175.89,527.67,PURCHASE,
03/05/2023,C276,Customer 276,ORD09733,P043,Deluxe Formal Underwear,Underwear,2,79.21,158.42,PURCHASE,
09/29/2023,C212,Customer 212,ORD09734,P042,Luxury Modern Pants,Pants,3,294.81,884.43,PURCHASE,
01/26/2023,C117,Customer 117,ORD09735,P016,Luxury Casual Dresses,Dresses,1,159.32,159.32,PURCHASE,
10/20/2023,C346,Customer 346,ORD09736,P010,Premium Casual Accessories,Accessories,3,139.32,417.96,PURCHASE,
10/25/2023,C346,Customer 346,ORD09736,P010,Premium Casual Accessories,Accessories,-3,139.32,-417.96,RETURN,Changed Mind
07/27/2023,C392,Customer 392,ORD09737,P043,Deluxe Formal Underwear,Underwear,1,79.21,79.21,PURCHASE,
01/11/2023,C278,Customer 278,ORD09738,P031,Classic Vintage Swimwear,Swimwear,3,282.96,848.88,PURCHASE,
01/20/2023,C278,Customer 278,ORD09738,P031,Classic Vintage Swimwear,Swimwear,-3,282.96,-848.88,RETURN,Not As Described
05/06/2023,C442,Customer 442,ORD09739,P044,Deluxe Modern Accessories,Accessories,2,247.62,495.24,PURCHASE,
05/20/2023,C442,Customer 442,ORD09739,P044,Deluxe Modern Accessories,Accessories,-2,247.62,-495.24,RETURN,Defective Product
02/10/2023,C438,Customer 438,ORD09740,P003,Basic Athletic Shirts,Shirts,2,194.57,389.14,PURCHASE,
02/13/2023,C149,Customer 149,ORD09741,P019,Essential Casual Dresses,Dresses,1,198.26,198.26,PURCHASE,
05/08/2023,C325,Customer 325,ORD09742,P023,Luxury Casual Footwear,Footwear,2,283.44,566.88,PURCHASE,
05/18/2023,C325,Customer 325,ORD09742,P023,Luxury Casual Footwear,Footwear,-2,283.44,-566.88,RETURN,Wrong Size
02/13/2023,C248,Customer 248,ORD09743,P024,Slim Vintage Shirts,Shirts,2,109.97,219.94,PURCHASE,
02/27/2023,C248,Customer 248,ORD09743,P024,Slim Vintage Shirts,Shirts,-2,109.97,-219.94,RETURN,Wrong Size
12/23/2023,C249,Customer 249,ORD09744,P045,Essential Modern Shirts,Shirts,2,248.15,496.3,PURCHASE,
09/01/2023,C254,Customer 254,ORD09745,P028,Essential Formal Accessories,Accessories,1,155.65,155.65,PURCHASE,
09/06/2023,C254,Customer 254,ORD09745,P028,Essential Formal Accessories,Accessories,-1,155.65,-155.65,RETURN,Defective Product
02/21/2023,C241,Customer 241,ORD09746,P005,Slim Vintage Pants,Pants,1,225.34,225.34,PURCHASE,
11/13/2023,C351,Customer 351,ORD09747,P007,Classic Athletic Pants,Pants,1,232.75,232.75,PURCHASE,
12/08/2023,C336,Customer 336,ORD09748,P029,Premium Formal Shirts,Shirts,2,32.48,64.96,PURCHASE,
11/30/2023,C279,Customer 279,ORD09749,P028,Essential Formal Accessories,Accessories,1,155.65,155.65,PURCHASE,
12/07/2023,C279,Customer 279,ORD09749,P028,Essential Formal Accessories,Accessories,-1,155.65,-155.65,RETURN,Style Not as Expected
09/28/2023,C426,Customer 426,ORD09750,P009,Deluxe Formal Footwear,Footwear,1,212.65,212.65,PURCHASE,
01/19/2023,C231,Customer 231,ORD09751,P026,Classic Modern Pants,Pants,2,296.67,593.34,PURCHASE,
02/01/2023,C231,Customer 231,ORD09751,P026,Classic Modern Pants,Pants,-2,296.67,-593.34,RETURN,Quality Issues
10/06/2023,C352,Customer 352,ORD09752,P007,Classic Athletic Pants,Pants,3,232.75,698.25,PURCHASE,
09/03/2023,C194,Customer 194,ORD09753,P027,Essential Modern Accessories,Accessories,3,280.55,841.65,PURCHASE,
01/23/2023,C391,Customer 391,ORD09754,P042,Luxury Modern Pants,Pants,3,294.81,884.43,PURCHASE,
02/04/2023,C391,Customer 391,ORD09754,P042,Luxury Modern Pants,Pants,-3,294.81,-884.43,RETURN,Style Not as Expected
07/02/2023,C408,Customer 408,ORD09755,P045,Essential Modern Shirts,Shirts,3,248.15,744.45,PURCHASE,
12/28/2023,C438,Customer 438,ORD09756,P013,Slim Modern Footwear,Footwear,2,296.95,593.9,PURCHASE,
11/03/2023,C281,Customer 281,ORD09757,P015,Signature Formal Jackets,Jackets,3,78.25,234.75,PURCHASE,
03/29/2023,C406,Customer 406,ORD09758,P048,Luxury Formal Footwear,Footwear,1,28.94,28.94,PURCHASE,
09/22/2023,C172,Customer 172,ORD09759,P049,Premium Athletic Accessories,Accessories,2,31.24,62.48,PURCHASE,
10/20/2023,C466,Customer 466,ORD09760,P011,Essential Vintage Shirts,Shirts,2,54.34,108.68,PURCHASE,
06/27/2023,C005,Customer 5,ORD09761,P006,Deluxe Casual Footwear,Footwear,1,59.92,59.92,PURCHASE,
07/10/2023,C005,Customer 5,ORD09761,P006,Deluxe Casual Footwear,Footwear,-1,59.92,-59.92,RETURN,Style Not as Expected
09/23/2023,C188,Customer 188,ORD09762,P034,Signature Modern Outerwear,Outerwear,3,289.46,868.38,PURCHASE,
05/27/2023,C059,Customer 59,ORD09763,P027,Essential Modern Accessories,Accessories,3,280.55,841.65,PURCHASE,
04/29/2023,C344,Customer 344,ORD09764,P019,Essential Casual Dresses,Dresses,2,198.26,396.52,PURCHASE,
05/05/2023,C344,Customer 344,ORD09764,P019,Essential Casual Dresses,Dresses,-2,198.26,-396.52,RETURN,Fit Issues
05/30/2023,C167,Customer 167,ORD09765,P027,Essential Modern Accessories,Accessories,2,280.55,561.1,PURCHASE,
06/04/2023,C167,Customer 167,ORD09765,P027,Essential Modern Accessories,Accessories,-2,280.55,-561.1,RETURN,Changed Mind
12/04/2023,C470,Customer 470,ORD09766,P022,Signature Formal Jackets,Jackets,2,61.31,122.62,PURCHASE,
01/18/2023,C054,Customer 54,ORD09767,P016,Luxury Casual Dresses,Dresses,3,159.32,477.96,PURCHASE,
02/01/2023,C054,Customer 54,ORD09767,P016,Luxury Casual Dresses,Dresses,-3,159.32,-477.96,RETURN,Style Not as Expected
06/30/2023,C095,Customer 95,ORD09768,P048,Luxury Formal Footwear,Footwear,2,28.94,57.88,PURCHASE,
01/31/2023,C388,Customer 388,ORD09769,P040,Ultra Casual Underwear,Underwear,3,143.86,431.58,PURCHASE,
07/17/2023,C179,Customer 179,ORD09770,P019,Essential Casual Dresses,Dresses,1,198.26,198.26,PURCHASE,
04/24/2023,C462,Customer 462,ORD09771,P015,Signature Formal Jackets,Jackets,3,78.25,234.75,PURCHASE,
02/11/2023,C242,Customer 242,ORD09772,P019,Essential Casual Dresses,Dresses,3,198.26,594.78,PURCHASE,
03/29/2023,C291,Customer 291,ORD09773,P030,Ultra Casual Dresses,Dresses,3,160.11,480.33,PURCHASE,
03/26/2023,C477,Customer 477,ORD09774,P028,Essential Formal Accessories,Accessories,3,155.65,466.95,PURCHASE,
05/08/2023,C059,Customer 59,ORD09775,P047,Signature Casual Dresses,Dresses,3,130.88,392.64,PURCHASE,
01/28/2023,C325,Customer 325,ORD09776,P018,Deluxe Casual Underwear,Underwear,3,175.89,527.67,PURCHASE,
01/31/2023,C325,Customer 325,ORD09776,P018,Deluxe Casual Underwear,Underwear,-3,175.89,-527.67,RETURN,Color Mismatch
06/21/2023,C429,Customer 429,ORD09777,P025,Slim Vintage Shirts,Shirts,1,90.71,90.71,PURCHASE,
01/26/2023,C409,Customer 409,ORD09778,P029,Premium Formal Shirts,Shirts,2,32.48,64.96,PURCHASE,
04/08/2023,C149,Customer 149,ORD09779,P046,Premium Athletic Outerwear,Outerwear,3,238.48,715.44,PURCHASE,
09/09/2023,C146,Customer 146,ORD09780,P001,Classic Formal Dresses,Dresses,3,146.34,439.02,PURCHASE,
03/07/2023,C143,Customer 143,ORD09781,P050,Classic Casual Jackets,Jackets,3,180.01,540.03,PURCHASE,
04/07/2023,C011,Customer 11,ORD09782,P043,Deluxe Formal Underwear,Underwear,3,79.21,237.63,PURCHASE,
12/21/2023,C121,Customer 121,ORD09783,P009,Deluxe Formal Footwear,Footwear,1,212.65,212.65,PURCHASE,
12/27/2023,C121,Customer 121,ORD09783,P009,Deluxe Formal Footwear,Footwear,-1,212.65,-212.65,RETURN,Fit Issues
04/23/2023,C351,Customer 351,ORD09784,P043,Deluxe Formal Underwear,Underwear,3,79.21,237.63,PURCHASE,
04/30/2023,C351,Customer 351,ORD09784,P043,Deluxe Formal Underwear,Underwear,-3,79.21,-237.63,RETURN,Changed Mind
10/22/2023,C110,Customer 110,ORD09785,P029,Premium Formal Shirts,Shirts,2,32.48,64.96,PURCHASE,
04/03/2023,C352,Customer 352,ORD09786,P028,Essential Formal Accessories,Accessories,2,155.65,311.3,PURCHASE,
08/03/2023,C101,Customer 101,ORD09787,P032,Ultra Casual Accessories,Accessories,3,252.74,758.22,PURCHASE,
08/16/2023,C101,Customer 101,ORD09787,P032,Ultra Casual Accessories,Accessories,-3,252.74,-758.22,RETURN,Not As Described
09/26/2023,C069,Customer 69,ORD09788,P015,Signature Formal Jackets,Jackets,3,78.25,234.75,PURCHASE,
10/03/2023,C069,Customer 69,ORD09788,P015,Signature Formal Jackets,Jackets,-3,78.25,-234.75,RETURN,Style Not as Expected
06/12/2023,C194,Customer 194,ORD09789,P037,Deluxe Vintage Shirts,Shirts,2,129.15,258.3,PURCHASE,
06/25/2023,C194,Customer 194,ORD09789,P037,Deluxe Vintage Shirts,Shirts,-2,129.15,-258.3,RETURN,Style Not as Expected
11/06/2023,C363,Customer 363,ORD09790,P014,Luxury Formal Footwear,Footwear,3,213.95,641.85,PURCHASE,
04/30/2023,C200,Customer 200,ORD09791,P045,Essential Modern Shirts,Shirts,2,248.15,496.3,PURCHASE,
08/03/2023,C044,Customer 44,ORD09792,P012,Premium Modern Dresses,Dresses,2,54.8,109.6,PURCHASE,
09/17/2023,C041,Customer 41,ORD09793,P045,Essential Modern Shirts,Shirts,2,248.15,496.3,PURCHASE,
05/08/2023,C199,Customer 199,ORD09794,P005,Slim Vintage Pants,Pants,3,225.34,676.02,PURCHASE,
05/14/2023,C199,Customer 199,ORD09794,P005,Slim Vintage Pants,Pants,-3,225.34,-676.02,RETURN,Fit Issues
01/29/2023,C225,Customer 225,ORD09795,P048,Luxury Formal Footwear,Footwear,3,28.94,86.82,PURCHASE,
02/12/2023,C225,Customer 225,ORD09795,P048,Luxury Formal Footwear,Footwear,-3,28.94,-86.82,RETURN,Wrong Size
08/17/2023,C225,Customer 225,ORD09796,P020,Classic Vintage Footwear,Footwear,3,199.09,597.27,PURCHASE,
08/22/2023,C225,Customer 225,ORD09796,P020,Classic Vintage Footwear,Footwear,-3,199.09,-597.27,RETURN,Quality Issues
02/10/2023,C162,Customer 162,ORD09797,P037,Deluxe Vintage Shirts,Shirts,1,129.15,129.15,PURCHASE,
02/22/2023,C162,Customer 162,ORD09797,P037,Deluxe Vintage Shirts,Shirts,-1,129.15,-129.15,RETURN,Style Not as Expected
11/07/2023,C485,Customer 485,ORD09798,P035,Basic Athletic Activewear,Activewear,1,242.57,242.57,PURCHASE,
04/25/2023,C155,Customer 155,ORD09799,P021,Basic Athletic Swimwear,Swimwear,1,128.01,128.01,PURCHASE,
04/09/2023,C227,Customer 227,ORD09800,P017,Basic Athletic Jackets,Jackets,1,275.6,275.6,PURCHASE,
03/25/2023,C058,Customer 58,ORD09801,P029,Premium Formal Shirts,Shirts,2,32.48,64.96,PURCHASE,
07/24/2023,C206,Customer 206,ORD09802,P049,Premium Athletic Accessories,Accessories,2,31.24,62.48,PURCHASE,
08/09/2023,C187,Customer 187,ORD09803,P041,Relaxed Casual Activewear,Activewear,2,254.31,508.62,PURCHASE,
05/20/2023,C278,Customer 278,ORD09804,P042,Luxury Modern Pants,Pants,2,294.81,589.62,PURCHASE,
09/06/2023,C411,Customer 411,ORD09805,P002,Relaxed Formal Underwear,Underwear,1,83.35,83.35,PURCHASE,
09/15/2023,C411,Customer 411,ORD09805,P002,Relaxed Formal Underwear,Underwear,-1,83.35,-83.35,RETURN,Defective Product
07/15/2023,C385,Customer 385,ORD09806,P030,Ultra Casual Dresses,Dresses,2,160.11,320.22,PURCHASE,
12/31/2023,C141,Customer 141,ORD09807,P042,Luxury Modern Pants,Pants,3,294.81,884.43,PURCHASE,
01/08/2023,C375,Customer 375,ORD09808,P021,Basic Athletic Swimwear,Swimwear,3,128.01,384.03,PURCHASE,
09/09/2023,C218,Customer 218,ORD09809,P003,Basic Athletic Shirts,Shirts,3,194.57,583.71,PURCHASE,
09/23/2023,C218,Customer 218,ORD09809,P003,Basic Athletic Shirts,Shirts,-3,194.57,-583.71,RETURN,Fit Issues
06/22/2023,C213,Customer 213,ORD09810,P014,Luxury Formal Footwear,Footwear,1,213.95,213.95,PURCHASE,
07/05/2023,C213,Customer 213,ORD09810,P014,Luxury Formal Footwear,Footwear,-1,213.95,-213.95,RETURN,Color Mismatch
12/12/2023,C283,Customer 283,ORD09811,P045,Essential Modern Shirts,Shirts,3,248.15,744.45,PURCHASE,
12/20/2023,C283,Customer 283,ORD09811,P045,Essential Modern Shirts,Shirts,-3,248.15,-744.45,RETURN,Fit Issues
06/17/2023,C281,Customer 281,ORD09812,P014,Luxury Formal Footwear,Footwear,2,213.95,427.9,PURCHASE,
03/19/2023,C415,Customer 415,ORD09813,P008,Premium Athletic Underwear,Underwear,3,100.59,301.77,PURCHASE,
02/28/2023,C459,Customer 459,ORD09814,P029,Premium Formal Shirts,Shirts,3,32.48,97.44,PURCHASE,
07/20/2023,C380,Customer 380,ORD09815,P023,Luxury Casual Footwear,Footwear,2,283.44,566.88,PURCHASE,
07/27/2023,C380,Customer 380,ORD09815,P023,Luxury Casual Footwear,Footwear,-2,283.44,-566.88,RETURN,Wrong Size
11/06/2023,C194,Customer 194,ORD09816,P037,Deluxe Vintage Shirts,Shirts,2,129.15,258.3,PURCHASE,
12/19/2023,C467,Customer 467,ORD09817,P022,Signature Formal Jackets,Jackets,2,61.31,122.62,PURCHASE,
06/12/2023,C176,Customer 176,ORD09818,P019,Essential Casual Dresses,Dresses,3,198.26,594.78,PURCHASE,
05/15/2023,C110,Customer 110,ORD09819,P048,Luxury Formal Footwear,Footwear,1,28.94,28.94,PURCHASE,
05/22/2023,C040,Customer 40,ORD09820,P046,Premium Athletic Outerwear,Outerwear,1,238.48,238.48,PURCHASE,
06/05/2023,C040,Customer 40,ORD09820,P046,Premium Athletic Outerwear,Outerwear,-1,238.48,-238.48,RETURN,Wrong Item Received
06/25/2023,C312,Customer 312,ORD09821,P039,Essential Athletic Footwear,Footwear,3,236.29,708.87,PURCHASE,
07/22/2023,C441,Customer 441,ORD09822,P003,Basic Athletic Shirts,Shirts,1,194.57,194.57,PURCHASE,
07/28/2023,C441,Customer 441,ORD09822,P003,Basic Athletic Shirts,Shirts,-1,194.57,-194.57,RETURN,Quality Issues
04/06/2023,C403,Customer 403,ORD09823,P002,Relaxed Formal Underwear,Underwear,3,83.35,250.05,PURCHASE,
04/09/2023,C403,Customer 403,ORD09823,P002,Relaxed Formal Underwear,Underwear,-3,83.35,-250.05,RETURN,Quality Issues
